Package,t_envio,t_recibido,emisor,receptor,latencia,p_fifo
0004a6d7,400955,401495,7,3,540,13
0002df63,401215,401605,7,1,390,13
0002c4af,401305,401665,14,1,360,13
0003cfc8,401145,401675,5,2,530,13
00022b31,401385,401795,14,1,410,13
0003a23a,401305,401795,7,2,490,13
0001d544,401255,401945,11,0,690,13
0004b79d,115,315,1,3,200,14
0004b79d,115,315,1,3,200,14
00028392,100215,100295,2,1,80,14
0003cba2,100215,100365,12,2,150,14
00040207,100315,100395,13,3,80,14
0004b79d,115,315,1,3,200,14
00028392,100215,100295,2,1,80,14
0003cba2,100215,100365,12,2,150,14
00040207,100315,100395,13,3,80,14
000477ed,100325,100455,1,3,130,14
00026429,100295,100565,10,1,270,14
00014e70,100365,100645,9,0,280,14
00041cc5,100585,100735,14,3,150,14
00011164,100525,100845,7,0,320,14
0001a84c,100435,100925,9,0,490,14
0004bc7f,200355,200475,2,3,120,14
00012913,200535,200565,0,0,30,14
00037fe3,200505,200645,13,2,140,14
000434b6,200305,200735,6,3,430,14
0004f2c8,200505,200805,10,3,300,14
00048b46,200325,200885,8,3,560,14
0002acc7,200455,200965,8,1,510,14
000472ca,200395,200965,8,3,570,14
0003b893,200595,201155,8,2,560,14
0004b79d,115,315,1,3,200,14
00028392,100215,100295,2,1,80,14
0003cba2,100215,100365,12,2,150,14
00040207,100315,100395,13,3,80,14
000477ed,100325,100455,1,3,130,14
00026429,100295,100565,10,1,270,14
00014e70,100365,100645,9,0,280,14
00041cc5,100585,100735,14,3,150,14
00011164,100525,100845,7,0,320,14
0001a84c,100435,100925,9,0,490,14
0004bc7f,200355,200475,2,3,120,14
00012913,200535,200565,0,0,30,14
00037fe3,200505,200645,13,2,140,14
000434b6,200305,200735,6,3,430,14
0004f2c8,200505,200805,10,3,300,14
00048b46,200325,200885,8,3,560,14
0002acc7,200455,200965,8,1,510,14
000472ca,200395,200965,8,3,570,14
0003b893,200595,201155,8,2,560,14
0004dca3,300425,300585,1,3,160,14
00031b97,300455,300605,12,2,150,14
0001436b,300615,300655,0,0,40,14
0002b84b,300565,300845,14,1,280,14
000363ff,300485,300865,9,2,380,14
00040217,300645,301135,7,3,490,14
0004b79d,115,315,1,3,200,14
00028392,100215,100295,2,1,80,14
0003cba2,100215,100365,12,2,150,14
00040207,100315,100395,13,3,80,14
000477ed,100325,100455,1,3,130,14
00026429,100295,100565,10,1,270,14
00014e70,100365,100645,9,0,280,14
00041cc5,100585,100735,14,3,150,14
00011164,100525,100845,7,0,320,14
0001a84c,100435,100925,9,0,490,14
0004bc7f,200355,200475,2,3,120,14
00012913,200535,200565,0,0,30,14
00037fe3,200505,200645,13,2,140,14
000434b6,200305,200735,6,3,430,14
0004f2c8,200505,200805,10,3,300,14
00048b46,200325,200885,8,3,560,14
0002acc7,200455,200965,8,1,510,14
000472ca,200395,200965,8,3,570,14
0003b893,200595,201155,8,2,560,14
0004dca3,300425,300585,1,3,160,14
00031b97,300455,300605,12,2,150,14
0001436b,300615,300655,0,0,40,14
0002b84b,300565,300845,14,1,280,14
000363ff,300485,300865,9,2,380,14
00040217,300645,301135,7,3,490,14
00030cbb,400595,400675,3,2,80,14
00012126,400595,400715,2,0,120,14
00041b4b,400535,400745,14,3,210,14
00026a85,400755,401025,6,1,270,14
00015d3f,400685,401075,3,0,390,14
000310b5,400695,401095,7,2,400,14
0001f9e3,400645,401195,14,0,550,14
00022862,400785,401265,3,1,480,14
00039f40,185,285,12,2,100,6
00039f40,185,285,12,2,100,6
0001632a,100205,100505,9,0,300,6
00039f40,185,285,12,2,100,6
0001632a,100205,100505,9,0,300,6
0001cf42,200365,200405,0,0,40,6
0001e913,200345,200705,11,0,360,6
00039f40,185,285,12,2,100,6
0001632a,100205,100505,9,0,300,6
0001cf42,200365,200405,0,0,40,6
0001e913,200345,200705,11,0,360,6
0003d8ab,300495,300655,13,2,160,6
0004241c,300565,300735,0,3,170,6
0002b635,300495,300785,5,1,290,6
00049bd3,300405,300815,15,3,410,6
0001fd07,300665,300895,12,0,230,6
0004230e,300665,300915,13,3,250,6
00015fb1,300605,300935,7,0,330,6
0003fcb9,300825,300975,1,2,150,6
00048656,300755,301105,9,3,350,6
0004446f,301065,301165,12,3,100,6
00017f90,300795,301245,9,0,450,6
000226bb,301095,301305,5,1,210,6
0002dd71,300885,301385,9,1,500,6
0002db62,300975,301425,8,1,450,6
000433f4,301095,301445,9,3,350,6
00039f40,185,285,12,2,100,6
0001632a,100205,100505,9,0,300,6
0001cf42,200365,200405,0,0,40,6
0001e913,200345,200705,11,0,360,6
0003d8ab,300495,300655,13,2,160,6
0004241c,300565,300735,0,3,170,6
0002b635,300495,300785,5,1,290,6
00049bd3,300405,300815,15,3,410,6
0001fd07,300665,300895,12,0,230,6
0004230e,300665,300915,13,3,250,6
00015fb1,300605,300935,7,0,330,6
0003fcb9,300825,300975,1,2,150,6
00048656,300755,301105,9,3,350,6
0004446f,301065,301165,12,3,100,6
00017f90,300795,301245,9,0,450,6
000226bb,301095,301305,5,1,210,6
0002dd71,300885,301385,9,1,500,6
0002db62,300975,301425,8,1,450,6
000433f4,301095,301445,9,3,350,6
000325a7,400545,400845,11,2,300,6
00011229,400605,400865,8,0,260,6
00030347,400545,400885,4,2,340,6
00017151,400895,401075,2,0,180,6
0001fb57,400685,401115,6,0,430,6
0002fbf7,400685,401135,6,1,450,6
0001eed9,400985,401195,3,0,210,6
000409ed,400835,401205,9,3,370,6
0001ea41,400775,401295,11,0,520,6
00012983,401095,401335,7,0,240,6
0001036c,401015,401415,3,0,400,6
00040e80,401165,401465,4,3,300,6
0001b8a3,401245,401555,9,0,310,6
00024cad,401315,401575,5,1,260,6
000438d9,401505,401575,12,3,70,6
00015a16,401085,401595,11,0,510,6
0002070b,401445,401615,4,1,170,6
0001e6bb,401245,401695,13,0,450,6
00017d03,401695,401755,4,0,60,6
0001739b,401385,401815,9,0,430,6
000238ef,401505,401825,7,1,320,6
0004df52,401555,401835,0,3,280,6
00021fd3,401585,401905,0,1,320,6
000203e8,401655,401985,13,1,330,6
00010a7f,401585,401995,10,0,410,6
0002c065,105,285,4,1,180,16
0002c065,105,285,4,1,180,16
000197bd,100255,100435,12,0,180,16
00041d8c,100335,100755,6,3,420,16
00047dcc,100415,101005,7,3,590,16
0002c065,105,285,4,1,180,16
000197bd,100255,100435,12,0,180,16
00041d8c,100335,100755,6,3,420,16
00047dcc,100415,101005,7,3,590,16
00014073,200445,200525,1,0,80,16
0001bbff,200525,200595,4,0,70,16
0003cb23,200365,200625,10,2,260,16
00012713,200635,200735,0,0,100,16
000253c2,200555,200755,4,1,200,16
0004aed0,200535,200925,8,3,390,16
0001e55d,200555,200965,12,0,410,16
0002c065,105,285,4,1,180,16
000197bd,100255,100435,12,0,180,16
00041d8c,100335,100755,6,3,420,16
00047dcc,100415,101005,7,3,590,16
00014073,200445,200525,1,0,80,16
0001bbff,200525,200595,4,0,70,16
0003cb23,200365,200625,10,2,260,16
00012713,200635,200735,0,0,100,16
000253c2,200555,200755,4,1,200,16
0004aed0,200535,200925,8,3,390,16
0001e55d,200555,200965,12,0,410,16
00020408,300485,300525,1,1,40,16
0004f073,300485,300745,11,3,260,16
0004850a,300505,300835,5,3,330,16
0001595f,300695,301065,10,0,370,16
0004bf38,300555,301065,6,3,510,16
0003711c,300775,301075,0,2,300,16
0004b5e7,301045,301105,3,3,60,16
0003e846,300745,301135,15,2,390,16
00038eca,300955,301195,1,2,240,16
0003e846,300745,301255,15,2,510,16
0004934c,300625,301335,5,3,710,16
000315f3,301095,301375,3,2,280,16
0003f79b,300865,301415,8,2,550,16
00041295,300865,301415,7,3,550,16
00030516,301185,301495,5,2,310,16
00022270,301235,301545,14,1,310,16
000126ca,301185,301555,9,0,370,16
00046093,301325,301705,10,3,380,16
0002c065,105,285,4,1,180,16
000197bd,100255,100435,12,0,180,16
00041d8c,100335,100755,6,3,420,16
00047dcc,100415,101005,7,3,590,16
00014073,200445,200525,1,0,80,16
0001bbff,200525,200595,4,0,70,16
0003cb23,200365,200625,10,2,260,16
00012713,200635,200735,0,0,100,16
000253c2,200555,200755,4,1,200,16
0004aed0,200535,200925,8,3,390,16
0001e55d,200555,200965,12,0,410,16
00020408,300485,300525,1,1,40,16
0004f073,300485,300745,11,3,260,16
0004850a,300505,300835,5,3,330,16
0001595f,300695,301065,10,0,370,16
0004bf38,300555,301065,6,3,510,16
0003711c,300775,301075,0,2,300,16
0004b5e7,301045,301105,3,3,60,16
0003e846,300745,301135,15,2,390,16
00038eca,300955,301195,1,2,240,16
0003e846,300745,301255,15,2,510,16
0004934c,300625,301335,5,3,710,16
000315f3,301095,301375,3,2,280,16
0003f79b,300865,301415,8,2,550,16
00041295,300865,301415,7,3,550,16
00030516,301185,301495,5,2,310,16
00022270,301235,301545,14,1,310,16
000126ca,301185,301555,9,0,370,16
00046093,301325,301705,10,3,380,16
0003d9c7,400525,400685,13,2,160,16
00047b4d,400605,400925,4,3,320,16
000153bf,400725,400945,2,0,220,16
000395fb,400645,401015,6,2,370,16
0001f83c,401005,401075,4,0,70,16
00023f16,400855,401125,9,1,270,16
0001a82b,400795,401155,7,0,360,16
0002648d,401145,401265,2,1,120,16
0004c7c0,401045,401305,11,3,260,16
0004812c,401025,401345,10,3,320,16
0003a1a4,400945,401355,6,2,410,16
0002d18b,400985,401445,7,1,460,16
00014439,400965,401455,11,0,490,16
0004b083,401115,401485,15,3,370,16
00016008,401165,401555,5,0,390,16
0003c199,96,175,3,2,79,16
0003c199,96,175,3,2,79,16
000228ce,100245,100285,1,1,40,16
00037448,100275,100465,0,2,190,16
000469b3,100355,100465,2,3,110,16
00020389,100255,100625,7,1,370,16
00030b06,100315,100625,11,2,310,16
0003c199,96,175,3,2,79,16
000228ce,100245,100285,1,1,40,16
00037448,100275,100465,0,2,190,16
000469b3,100355,100465,2,3,110,16
00020389,100255,100625,7,1,370,16
00030b06,100315,100625,11,2,310,16
0002bf2a,200325,200445,3,1,120,16
00046a71,200335,200495,14,3,160,16
0002a02a,200455,200605,4,1,150,16
0003e0fc,200325,200735,11,2,410,16
000429db,200515,200785,14,3,270,16
0004b80b,200635,200825,1,3,190,16
000291be,200445,200965,8,1,520,16
0004e795,200425,200985,8,3,560,16
00033efd,200675,200995,4,2,320,16
0003f0ff,200935,201035,2,2,100,16
0003bd1c,200935,201075,3,2,140,16
000311d2,200555,201115,8,2,560,16
0004b316,200705,201215,7,3,510,16
00037766,200955,201245,6,2,290,16
0002418c,201045,201305,4,1,260,16
000116d2,201195,201335,5,0,140,16
0004da1a,200865,201335,6,3,470,16
0002dc56,200785,201385,8,1,600,16
000467db,201175,201435,2,3,260,16
00018eec,201125,201475,13,0,350,16
000246d9,201045,201485,8,1,440,16
0002a007,201245,201545,7,1,300,16
000216d6,201415,201645,4,1,230,16
00014f3c,201555,201655,5,0,100,16
0003f92b,201435,201695,13,2,260,16
00016cb8,201325,201765,10,0,440,16
000488fd,201655,201765,3,3,110,16
0003ffae,201495,201775,14,2,280,16
0004a5c4,201375,201895,9,3,520,16
0003eb8c,201565,201985,6,2,420,16
0003c199,96,175,3,2,79,16
000228ce,100245,100285,1,1,40,16
00037448,100275,100465,0,2,190,16
000469b3,100355,100465,2,3,110,16
00020389,100255,100625,7,1,370,16
00030b06,100315,100625,11,2,310,16
0002bf2a,200325,200445,3,1,120,16
00046a71,200335,200495,14,3,160,16
0002a02a,200455,200605,4,1,150,16
0003e0fc,200325,200735,11,2,410,16
000429db,200515,200785,14,3,270,16
0004b80b,200635,200825,1,3,190,16
000291be,200445,200965,8,1,520,16
0004e795,200425,200985,8,3,560,16
00033efd,200675,200995,4,2,320,16
0003f0ff,200935,201035,2,2,100,16
0003bd1c,200935,201075,3,2,140,16
000311d2,200555,201115,8,2,560,16
0004b316,200705,201215,7,3,510,16
00037766,200955,201245,6,2,290,16
0002418c,201045,201305,4,1,260,16
000116d2,201195,201335,5,0,140,16
0004da1a,200865,201335,6,3,470,16
0002dc56,200785,201385,8,1,600,16
000467db,201175,201435,2,3,260,16
00018eec,201125,201475,13,0,350,16
000246d9,201045,201485,8,1,440,16
0002a007,201245,201545,7,1,300,16
000216d6,201415,201645,4,1,230,16
00014f3c,201555,201655,5,0,100,16
0003f92b,201435,201695,13,2,260,16
00016cb8,201325,201765,10,0,440,16
000488fd,201655,201765,3,3,110,16
0003ffae,201495,201775,14,2,280,16
0004a5c4,201375,201895,9,3,520,16
0003eb8c,201565,201985,6,2,420,16
00021d36,300455,300715,9,1,260,16
000112a4,300515,300775,8,0,260,16
000448bf,300605,300985,7,3,380,16
0002cf7c,300975,301035,4,1,60,16
0001f6cb,300685,301095,8,0,410,16
00013287,300825,301195,13,0,370,16
0003f178,300755,301195,9,2,440,16
0001601f,301185,301235,4,0,50,16
0001c50a,301185,301275,1,0,90,16
000457d8,300575,301295,8,3,720,16
0001525e,300905,301315,11,0,410,16
00033d80,300925,301345,7,2,420,16
0002da0f,301065,301555,7,1,490,16
0001aa18,301145,301595,8,0,450,16
00032f22,300945,301595,7,2,650,16
00019604,301245,301695,7,0,450,16
00027b92,301335,301695,8,1,360,16
0003c199,96,175,3,2,79,16
000228ce,100245,100285,1,1,40,16
00037448,100275,100465,0,2,190,16
000469b3,100355,100465,2,3,110,16
00020389,100255,100625,7,1,370,16
00030b06,100315,100625,11,2,310,16
0002bf2a,200325,200445,3,1,120,16
00046a71,200335,200495,14,3,160,16
0002a02a,200455,200605,4,1,150,16
0003e0fc,200325,200735,11,2,410,16
000429db,200515,200785,14,3,270,16
0004b80b,200635,200825,1,3,190,16
000291be,200445,200965,8,1,520,16
0004e795,200425,200985,8,3,560,16
00033efd,200675,200995,4,2,320,16
0003f0ff,200935,201035,2,2,100,16
0003bd1c,200935,201075,3,2,140,16
000311d2,200555,201115,8,2,560,16
0004b316,200705,201215,7,3,510,16
00037766,200955,201245,6,2,290,16
0002418c,201045,201305,4,1,260,16
000116d2,201195,201335,5,0,140,16
0004da1a,200865,201335,6,3,470,16
0002dc56,200785,201385,8,1,600,16
000467db,201175,201435,2,3,260,16
00018eec,201125,201475,13,0,350,16
000246d9,201045,201485,8,1,440,16
0002a007,201245,201545,7,1,300,16
000216d6,201415,201645,4,1,230,16
00014f3c,201555,201655,5,0,100,16
0003f92b,201435,201695,13,2,260,16
00016cb8,201325,201765,10,0,440,16
000488fd,201655,201765,3,3,110,16
0003ffae,201495,201775,14,2,280,16
0004a5c4,201375,201895,9,3,520,16
0003eb8c,201565,201985,6,2,420,16
00021d36,300455,300715,9,1,260,16
000112a4,300515,300775,8,0,260,16
000448bf,300605,300985,7,3,380,16
0002cf7c,300975,301035,4,1,60,16
0001f6cb,300685,301095,8,0,410,16
00013287,300825,301195,13,0,370,16
0003f178,300755,301195,9,2,440,16
0001601f,301185,301235,4,0,50,16
0001c50a,301185,301275,1,0,90,16
000457d8,300575,301295,8,3,720,16
0001525e,300905,301315,11,0,410,16
00033d80,300925,301345,7,2,420,16
0002da0f,301065,301555,7,1,490,16
0001aa18,301145,301595,8,0,450,16
00032f22,300945,301595,7,2,650,16
00019604,301245,301695,7,0,450,16
00027b92,301335,301695,8,1,360,16
0001348e,400585,400665,1,0,80,16
00014ec2,400735,400825,0,0,90,16
000400f4,400765,400825,12,3,60,16
0001aae2,400525,400885,7,0,360,16
00044ae7,400735,400925,1,3,190,16
00034f96,400615,401015,5,2,400,16
00016c5a,400855,401025,2,0,170,16
00018dfb,400745,401065,8,0,320,16
0001664d,400995,401105,4,0,110,16
000315c7,400695,401115,6,2,420,16
0001e176,400735,401165,13,0,430,16
00024aea,400925,401175,13,1,250,16
00011438,400855,401305,11,0,450,16
00024b7f,401065,401315,6,1,250,16
0004e1a3,401135,401385,11,3,250,16
00020221,401015,401435,7,1,420,16
0002a4e5,401305,401475,0,1,170,16
0004401a,401275,401615,10,3,340,16
00030ca8,401065,401625,7,2,560,16
0003bcaf,401085,401665,8,2,580,16
0001c046,401255,401725,7,0,470,16
000343d5,155,195,2,2,40,3
000343d5,155,195,2,2,40,3
0004db03,100285,100545,0,3,260,3
0001c1d6,100415,100605,0,0,190,3
0003431f,100405,100625,0,2,220,3
0002bbc2,100625,100715,1,1,90,3
00018e83,100345,100745,14,0,400,3
00023b6b,100465,100775,14,1,310,3
00045016,100625,100845,11,3,220,3
00018072,100715,100875,1,0,160,3
00033978,100565,100905,4,2,340,3
00022398,100545,100915,15,1,370,3
0003d402,100705,100995,0,2,290,3
0003c512,100815,101055,12,2,240,3
0002e3ba,100795,101075,6,1,280,3
000344f2,100985,101155,3,2,170,3
00017367,101175,101225,4,0,50,3
00017595,100885,101325,14,0,440,3
0001bd4c,100965,101425,11,0,460,3
0002186a,101395,101505,5,1,110,3
00015e4a,101035,101555,11,0,520,3
000391df,101235,101645,15,2,410,3
000131f5,101365,101665,12,0,300,3
0004287b,101125,101685,6,3,560,3
0001cbe6,101325,101705,8,0,380,3
000322a1,101475,101765,11,2,290,3
000343d5,155,195,2,2,40,3
0004db03,100285,100545,0,3,260,3
0001c1d6,100415,100605,0,0,190,3
0003431f,100405,100625,0,2,220,3
0002bbc2,100625,100715,1,1,90,3
00018e83,100345,100745,14,0,400,3
00023b6b,100465,100775,14,1,310,3
00045016,100625,100845,11,3,220,3
00018072,100715,100875,1,0,160,3
00033978,100565,100905,4,2,340,3
00022398,100545,100915,15,1,370,3
0003d402,100705,100995,0,2,290,3
0003c512,100815,101055,12,2,240,3
0002e3ba,100795,101075,6,1,280,3
000344f2,100985,101155,3,2,170,3
00017367,101175,101225,4,0,50,3
00017595,100885,101325,14,0,440,3
0001bd4c,100965,101425,11,0,460,3
0002186a,101395,101505,5,1,110,3
00015e4a,101035,101555,11,0,520,3
000391df,101235,101645,15,2,410,3
000131f5,101365,101665,12,0,300,3
0004287b,101125,101685,6,3,560,3
0001cbe6,101325,101705,8,0,380,3
000322a1,101475,101765,11,2,290,3
0003bdcc,200355,200645,11,2,290,3
00048f88,200565,200655,2,3,90,3
000300e2,200485,200705,14,2,220,3
0001365f,200625,200735,1,0,110,3
0003ced2,200435,200775,6,2,340,3
00010b46,200735,200865,5,0,130,3
00022ba5,200585,200905,8,1,320,3
00024b66,200895,200965,2,1,70,3
00024205,200665,201005,5,1,340,3
0004ca6b,200845,201005,13,3,160,3
0002ef2f,200975,201065,1,1,90,3
000402b3,200555,201105,7,3,550,3
0001ac3b,200825,201195,9,0,370,3
000343d5,155,195,2,2,40,3
0004db03,100285,100545,0,3,260,3
0001c1d6,100415,100605,0,0,190,3
0003431f,100405,100625,0,2,220,3
0002bbc2,100625,100715,1,1,90,3
00018e83,100345,100745,14,0,400,3
00023b6b,100465,100775,14,1,310,3
00045016,100625,100845,11,3,220,3
00018072,100715,100875,1,0,160,3
00033978,100565,100905,4,2,340,3
00022398,100545,100915,15,1,370,3
0003d402,100705,100995,0,2,290,3
0003c512,100815,101055,12,2,240,3
0002e3ba,100795,101075,6,1,280,3
000344f2,100985,101155,3,2,170,3
00017367,101175,101225,4,0,50,3
00017595,100885,101325,14,0,440,3
0001bd4c,100965,101425,11,0,460,3
0002186a,101395,101505,5,1,110,3
00015e4a,101035,101555,11,0,520,3
000391df,101235,101645,15,2,410,3
000131f5,101365,101665,12,0,300,3
0004287b,101125,101685,6,3,560,3
0001cbe6,101325,101705,8,0,380,3
000322a1,101475,101765,11,2,290,3
0003bdcc,200355,200645,11,2,290,3
00048f88,200565,200655,2,3,90,3
000300e2,200485,200705,14,2,220,3
0001365f,200625,200735,1,0,110,3
0003ced2,200435,200775,6,2,340,3
00010b46,200735,200865,5,0,130,3
00022ba5,200585,200905,8,1,320,3
00024b66,200895,200965,2,1,70,3
00024205,200665,201005,5,1,340,3
0004ca6b,200845,201005,13,3,160,3
0002ef2f,200975,201065,1,1,90,3
000402b3,200555,201105,7,3,550,3
0001ac3b,200825,201195,9,0,370,3
00023b5b,300396,300515,3,1,119,3
00023b77,300435,300705,10,1,270,3
000343d5,155,195,2,2,40,3
0004db03,100285,100545,0,3,260,3
0001c1d6,100415,100605,0,0,190,3
0003431f,100405,100625,0,2,220,3
0002bbc2,100625,100715,1,1,90,3
00018e83,100345,100745,14,0,400,3
00023b6b,100465,100775,14,1,310,3
00045016,100625,100845,11,3,220,3
00018072,100715,100875,1,0,160,3
00033978,100565,100905,4,2,340,3
00022398,100545,100915,15,1,370,3
0003d402,100705,100995,0,2,290,3
0003c512,100815,101055,12,2,240,3
0002e3ba,100795,101075,6,1,280,3
000344f2,100985,101155,3,2,170,3
00017367,101175,101225,4,0,50,3
00017595,100885,101325,14,0,440,3
0001bd4c,100965,101425,11,0,460,3
0002186a,101395,101505,5,1,110,3
00015e4a,101035,101555,11,0,520,3
000391df,101235,101645,15,2,410,3
000131f5,101365,101665,12,0,300,3
0004287b,101125,101685,6,3,560,3
0001cbe6,101325,101705,8,0,380,3
000322a1,101475,101765,11,2,290,3
0003bdcc,200355,200645,11,2,290,3
00048f88,200565,200655,2,3,90,3
000300e2,200485,200705,14,2,220,3
0001365f,200625,200735,1,0,110,3
0003ced2,200435,200775,6,2,340,3
00010b46,200735,200865,5,0,130,3
00022ba5,200585,200905,8,1,320,3
00024b66,200895,200965,2,1,70,3
00024205,200665,201005,5,1,340,3
0004ca6b,200845,201005,13,3,160,3
0002ef2f,200975,201065,1,1,90,3
000402b3,200555,201105,7,3,550,3
0001ac3b,200825,201195,9,0,370,3
00023b5b,300396,300515,3,1,119,3
00023b77,300435,300705,10,1,270,3
0004b35a,400585,400625,3,3,40,3
00019ef6,400675,400895,13,0,220,3
0001c3a1,400795,400935,5,0,140,3
000330f9,400785,400975,14,2,190,3
00020f7e,400875,401025,4,1,150,3
0003f610,400765,401065,11,2,300,3
00027a8b,400865,401135,9,1,270,3
0001c32c,400995,401285,12,0,290,3
00031aa5,400985,401315,11,2,330,3
0004a0e0,400875,401315,15,3,440,3
00022fcb,400945,401375,10,1,430,3
0001972f,175,415,13,0,240,15
0001972f,175,415,13,0,240,15
0001452a,100215,100255,0,0,40,15
0003ebb5,100215,100515,11,2,300,15
000114df,100225,100545,10,0,320,15
0003515d,100435,100595,14,2,160,15
00016d7e,100385,100695,6,0,310,15
00048da8,100645,100765,12,3,120,15
00019d38,100555,100795,5,0,240,15
00046bbc,100315,100805,11,3,490,15
0001881d,100795,100855,0,0,60,15
0001ca19,100255,100895,11,0,640,15
0001f5f6,100465,100935,6,0,470,15
00043a57,100935,101045,2,3,110,15
00021e31,101015,101125,0,1,110,15
0004fc5a,100665,101125,14,3,460,15
0002b448,100695,101185,13,1,490,15
00048c76,100855,101225,15,3,370,15
000170df,100725,101285,15,0,560,15
0002d3fb,100415,101285,11,1,870,15
00045063,100975,101425,6,3,450,15
00015a3b,100775,101445,15,0,670,15
00019297,101105,101575,13,0,470,15
00024bee,101245,101595,8,1,350,15
000429ca,101165,101625,8,3,460,15
0002d8ca,101165,101665,11,1,500,15
0003319a,101365,101695,10,2,330,15
0004a6be,101375,101785,7,3,410,15
00017fbc,101315,101805,10,0,490,15
0001972f,175,415,13,0,240,15
0001452a,100215,100255,0,0,40,15
0003ebb5,100215,100515,11,2,300,15
000114df,100225,100545,10,0,320,15
0003515d,100435,100595,14,2,160,15
00016d7e,100385,100695,6,0,310,15
00048da8,100645,100765,12,3,120,15
00019d38,100555,100795,5,0,240,15
00046bbc,100315,100805,11,3,490,15
0001881d,100795,100855,0,0,60,15
0001ca19,100255,100895,11,0,640,15
0001f5f6,100465,100935,6,0,470,15
00043a57,100935,101045,2,3,110,15
00021e31,101015,101125,0,1,110,15
0004fc5a,100665,101125,14,3,460,15
0002b448,100695,101185,13,1,490,15
00048c76,100855,101225,15,3,370,15
000170df,100725,101285,15,0,560,15
0002d3fb,100415,101285,11,1,870,15
00045063,100975,101425,6,3,450,15
